ID,title,paymentMethod,couponDiscount,purchaseValue,giftwrapping,throughAffiliate,shippingFees,dvd,blueray,vinyl,videogame,videogameDownload,tvEquiment,prodOthers,prodSecondHand,returnCustomer
36644,Mrs,Cash,0,1,0,1,0,0,0,0,0,0,0,0,0,0
36645,Company,Invoice,0,4,0,0,0,2,0,0,0,0,0,0,0,1
36646,Company,Cash,0,5,0,0,0,1,0,0,0,0,0,0,0,0
36648,Others,Current Account,1,1,0,1,0,0,3,0,0,0,0,0,0,0
36649,Mr,Cash,0,2,0,1,0,0,0,0,0,0,0,0,0,1
36651,Mrs,Cash,0,4,0,1,0,2,0,0,0,0,0,0,0,0
36652,Mr,Cash,0,4,0,1,0,0,1,0,0,0,0,0,0,0
36653,Mrs,Cash,0,2,0,0,0,0,0,0,0,0,0,0,0,0
36654,Mr,Invoice,1,1,0,1,0,0,0,0,0,0,0,0,0,0
36655,Others,Invoice,1,2,0,1,0,2,0,0,0,0,0,0,0,0
36656,Mrs,Credit Card,0,3,0,1,0,1,0,0,0,0,0,0,0,0
36658,Mrs,Credit Card,0,5,0,0,0,0,0,0,0,0,0,0,0,1
36659,Mr,Invoice,1,1,0,1,0,0,0,0,0,0,0,0,0,0
36660,Mrs,Invoice,0,5,0,0,0,1,0,0,0,0,0,0,0,0
36661,Mrs,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0
36662,Mr,Cash,0,4,0,1,0,0,4,0,0,0,0,0,0,0
36663,Mr,Current Account,0,2,0,0,1,0,0,0,0,0,0,0,0,0
36664,Company,Invoice,0,4,0,0,0,0,0,0,0,0,0,1,0,0
36665,Company,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0
36666,Mrs,Invoice,1,2,0,1,0,0,1,0,0,0,0,0,0,0
36667,Mrs,Cash,0,1,0,1,0,0,0,0,0,0,0,0,0,0
36668,Mr,Current Account,0,1,0,0,0,0,0,0,0,1,0,0,0,0
36670,Mrs,Credit Card,0,2,0,0,0,0,0,0,0,1,0,0,0,0
36671,Company,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0
36672,Mr,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0
36673,Company,Invoice,0,4,0,1,0,1,0,0,0,0,0,0,0,0
36674,Others,Invoice,1,4,0,1,0,0,0,0,0,0,0,0,0,0
36675,Mr,Cash,0,1,0,1,0,0,1,0,0,0,0,0,0,1
36676,Mr,Current Account,0,3,0,0,0,0,0,0,0,0,0,0,0,0
36677,Mr,Invoice,0,3,0,0,0,0,3,0,0,0,0,0,0,0
36678,Mr,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0
36679,Mrs,Current Account,1,1,0,1,0,2,0,0,0,0,0,0,0,0
36680,Mr,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0
36681,Others,Cash,0,4,0,1,0,1,0,0,0,0,0,0,0,1
36683,Mr,Credit Card,0,4,0,1,0,0,0,0,0,0,0,0,0,0
36684,Mr,Invoice,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36686,Company,Invoice,0,2,0,0,0,0,0,0,0,0,0,0,0,0
36688,Mrs,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,1
36689,Company,Credit Card,0,3,0,0,0,0,0,0,0,0,0,0,0,0
36690,Mr,Invoice,0,2,0,0,0,0,0,0,0,0,0,0,0,0
36692,Mrs,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0
36693,Mr,Current Account,0,2,0,0,1,0,0,0,0,0,0,0,0,0
36694,Company,Cash,0,5,0,0,0,0,4,0,0,0,0,0,0,0
36695,Mrs,Current Account,1,1,0,0,0,0,0,0,0,0,0,0,0,0
36696,Mr,Cash,0,1,0,1,0,0,0,0,0,0,0,0,0,0
36697,Mrs,Current Account,0,4,0,0,0,0,0,0,0,1,0,0,0,0
36698,Mrs,Invoice,1,1,0,1,0,1,0,0,0,0,0,0,0,0
36699,Mr,Credit Card,0,2,0,1,0,0,0,0,0,0,0,0,0,0
36700,Company,Invoice,0,5,0,1,0,0,3,0,0,0,0,0,0,0
36701,Mr,Credit Card,1,1,0,0,0,0,0,0,0,1,0,0,0,0
36702,Mr,Current Account,0,2,0,0,1,0,0,0,0,0,0,0,0,0
36704,Mrs,Current Account,0,4,0,0,0,0,0,0,0,0,0,0,0,0
36705,Mr,Cash,0,1,0,1,0,0,0,0,0,0,0,0,0,0
36706,Mr,Invoice,0,3,0,0,0,0,0,1,0,0,0,0,0,1
36707,Company,Current Account,1,1,0,1,0,0,0,0,0,0,0,0,0,1
36708,Mrs,Credit Card,0,2,0,1,0,0,0,0,0,0,0,0,0,0
36709,Mr,Current Account,0,4,0,0,0,0,0,0,0,0,0,0,0,0
36712,Mr,Current Account,0,3,0,1,0,0,0,0,0,0,0,0,0,1
36713,Mr,Invoice,1,1,0,1,0,2,0,0,0,0,0,0,0,1
36714,Mr,Cash,0,4,0,1,0,1,0,0,0,0,0,0,0,0
36715,Mrs,Credit Card,0,4,0,0,0,0,0,0,0,0,0,0,0,0
36716,Mr,Credit Card,1,3,0,0,0,1,0,0,0,0,0,0,0,1
36718,Mrs,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,0
36719,Others,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0
36720,Mr,Invoice,1,3,0,0,0,1,0,0,0,0,0,0,0,1
36721,Others,Invoice,0,5,0,1,0,0,0,4,0,0,0,0,0,0
36722,Mrs,Current Account,1,1,0,1,0,1,0,0,0,0,0,0,0,0
36723,Mr,Invoice,0,1,0,0,1,0,0,0,0,0,0,0,0,0
36724,Mrs,Current Account,0,3,0,0,1,1,0,0,0,0,0,0,0,0
36725,Mrs,Credit Card,1,3,0,0,0,1,0,0,0,0,0,0,0,0
36726,Mr,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0
36727,Mr,Credit Card,0,3,0,0,0,0,0,0,0,0,0,0,0,1
36730,Mr,Cash,0,3,0,1,0,0,0,1,0,0,0,0,0,0
36731,Mr,Cash,0,3,0,1,0,0,0,0,0,0,0,0,0,0
36732,Mrs,Invoice,0,5,0,1,0,0,0,1,0,0,0,0,0,1
36733,Mrs,Cash,0,5,0,1,0,2,0,0,0,0,0,0,0,1
36736,Mrs,Current Account,0,1,0,0,1,0,0,0,0,0,0,0,0,0
36737,Mr,Credit Card,0,5,0,0,0,2,4,0,0,0,0,0,0,1
36738,Mr,Current Account,1,4,0,0,0,2,0,0,0,0,0,0,0,0
36739,Mr,Current Account,0,5,0,1,0,1,0,0,0,0,0,0,0,0
36740,Mr,Cash,0,1,0,1,0,0,0,1,0,0,0,0,0,0
36741,Mr,Invoice,1,1,0,1,0,1,0,0,0,0,0,0,0,0
36742,Mr,Current Account,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36743,Mrs,Credit Card,0,2,0,0,1,0,0,0,0,0,0,0,0,0
36744,Mr,Invoice,1,1,0,1,0,0,2,0,0,0,0,0,0,0
36745,Mr,Credit Card,0,2,0,0,0,0,0,0,0,0,0,0,0,0
36747,Mrs,Invoice,0,2,0,0,0,0,0,0,0,1,0,0,0,0
36748,Others,Invoice,0,4,0,1,0,1,0,0,0,0,0,0,0,0
36749,Mr,Credit Card,0,3,0,0,1,0,0,0,0,0,0,0,0,0
36750,Mr,Invoice,1,4,0,1,0,0,0,0,0,0,0,0,0,0
36752,Mr,Invoice,0,4,0,0,0,2,0,0,0,0,0,0,0,0
36754,Mrs,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,1
36755,Mrs,Credit Card,0,4,0,0,0,0,0,0,0,0,0,1,0,0
36756,Others,Invoice,0,4,0,0,0,2,3,0,0,0,0,0,0,0
36757,Mr,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0
36758,Mr,Current Account,0,2,0,0,1,0,0,0,0,0,0,0,0,0
36760,Mrs,Invoice,0,4,0,1,0,0,0,0,0,0,0,0,0,0
36762,Mrs,Invoice,0,2,0,1,1,1,0,0,0,0,0,0,0,0
36763,Mr,Cash,0,1,0,1,0,0,0,0,0,0,0,0,0,1
36764,Mrs,Invoice,0,5,0,0,0,0,0,2,0,0,0,0,0,1
36765,Mr,Invoice,0,2,0,0,0,0,0,0,0,0,0,0,0,0
36766,Mrs,Cash,0,5,0,1,0,1,0,0,0,0,0,0,0,0
36767,Mrs,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0
36768,Others,Credit Card,0,5,0,0,0,3,0,0,0,0,0,0,0,0
36769,Mrs,Current Account,0,2,0,0,0,0,0,0,0,0,0,0,0,1
36770,Mrs,Cash,0,2,0,1,0,0,0,0,0,0,0,0,0,0
36771,Mr,Cash,0,4,0,1,0,0,2,0,0,0,0,1,0,0
36773,Mr,Invoice,0,4,0,1,0,0,4,2,0,0,0,0,0,0
36774,Mr,Invoice,0,4,0,0,0,2,0,0,0,0,0,0,0,0
36775,Mr,Current Account,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36776,Mrs,Current Account,0,2,0,0,1,0,0,0,0,0,0,0,0,0
36777,Mrs,Invoice,1,4,0,0,0,1,0,0,0,0,0,0,0,0
36778,Mrs,Invoice,0,3,0,0,0,0,0,1,0,0,0,0,0,0
36779,Mr,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,1
36780,Mrs,Current Account,0,5,0,1,0,1,0,0,0,0,0,0,0,0
36781,Mr,Invoice,0,1,0,1,0,0,0,0,0,0,0,0,0,0
36783,Mrs,Invoice,1,2,0,1,0,1,1,0,0,0,0,0,0,0
36784,Mr,Current Account,0,1,0,0,0,0,0,0,0,1,0,0,0,0
36785,Mrs,Invoice,0,4,0,1,0,2,1,0,0,0,0,0,0,0
36786,Mr,Current Account,1,1,0,0,0,0,0,0,0,0,0,0,0,0
36787,Mrs,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0
36788,Mr,Invoice,0,4,0,1,0,1,1,0,0,0,0,0,0,0
36789,Mr,Invoice,0,5,0,0,0,0,0,0,0,0,0,0,0,0
36790,Company,Cash,0,4,0,1,0,5,0,0,0,0,0,0,0,0
36791,Mr,Credit Card,0,4,0,1,0,2,0,0,0,0,0,0,0,1
36792,Mr,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,1,0
36793,Mr,Current Account,1,1,0,1,0,0,0,0,0,0,0,0,0,0
36794,Mr,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0
36796,Mrs,Cash,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36798,Mr,Cash,0,4,0,1,0,1,1,0,0,0,0,0,0,0
36799,Mrs,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0
36800,Mrs,Cash,0,4,0,1,0,0,0,1,0,0,0,0,0,1
36801,Mr,Cash,0,5,0,1,0,2,0,1,0,0,0,0,0,0
36802,Mr,Current Account,0,2,0,0,1,0,0,0,0,0,0,0,0,0
36803,Others,Invoice,1,1,0,1,0,1,0,0,0,0,0,0,0,0
36804,Mrs,Cash,0,4,0,0,0,0,0,0,0,0,0,0,0,1
36805,Mr,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0
36807,Mrs,Cash,0,1,0,1,0,0,1,0,0,0,0,0,0,0
36809,Mr,Invoice,1,2,0,1,0,3,0,0,0,0,0,0,0,0
36811,Others,Cash,0,4,0,1,0,1,0,0,0,0,0,0,0,0
36812,Mr,Invoice,0,3,0,1,0,1,0,0,0,0,0,0,0,0
36813,Company,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0
36814,Mr,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0
36815,Mr,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0
36816,Company,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0
36817,Mr,Current Account,1,3,0,0,0,0,3,0,0,0,0,0,0,0
36819,Mr,Cash,0,1,0,0,0,0,1,0,0,0,0,0,0,0
36820,Mrs,Current Account,1,1,0,1,0,0,0,0,0,0,0,0,0,0
36821,Mr,Cash,0,3,0,0,0,0,0,0,0,0,0,0,0,0
36823,Mr,Cash,0,4,0,1,0,1,0,0,0,0,0,0,0,1
36824,Others,Invoice,0,3,0,1,0,0,2,0,0,0,0,1,0,0
36825,Company,Invoice,0,3,0,1,1,1,0,0,0,0,0,0,0,0
36826,Mr,Invoice,1,1,0,1,0,1,2,0,0,0,0,0,0,0
36827,Mr,Cash,0,4,0,1,0,0,0,3,0,0,0,0,0,0
36828,Mrs,Current Account,1,3,0,1,0,1,0,0,0,0,0,0,0,0
36829,Mr,Cash,0,3,0,1,0,0,0,0,0,0,0,0,0,0
36830,Company,Current Account,0,4,0,0,0,0,0,0,0,0,0,0,0,0
36831,Mr,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,0
36832,Mr,Current Account,0,2,0,0,0,1,0,0,0,0,0,0,0,0
36833,Mr,Cash,0,3,0,1,0,0,0,0,0,0,0,0,0,1
36835,Company,Invoice,1,4,0,1,0,2,1,0,0,0,0,0,0,0
36836,Others,Current Account,0,3,0,0,1,0,0,1,0,0,0,0,0,1
36837,Mr,Cash,0,3,0,1,0,0,0,0,0,0,0,0,0,0
36838,Mrs,Credit Card,0,3,0,0,0,0,0,0,0,0,0,0,0,0
36839,Mr,Invoice,0,2,0,0,1,0,1,0,0,0,0,0,0,0
36841,Mrs,Current Account,0,3,0,0,0,0,0,0,0,0,0,0,0,1
36842,Mr,Cash,0,2,0,1,0,0,0,0,0,0,0,0,0,0
36843,Mrs,Current Account,0,5,0,0,0,0,0,0,0,0,0,0,0,0
36845,Mrs,Current Account,0,4,0,0,0,1,0,0,0,0,0,0,0,0
36846,Mrs,Invoice,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36848,Company,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0
36849,Company,Cash,0,4,0,0,0,0,0,0,0,0,0,0,0,0
36850,Mrs,Cash,0,3,0,0,0,0,0,1,0,0,0,0,0,0
36851,Mr,Current Account,0,4,0,1,0,5,0,0,0,0,0,0,0,0
36852,Mrs,Cash,0,4,0,1,0,1,0,0,0,0,0,0,0,0
36854,Company,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0
36856,Mr,Invoice,0,4,0,1,0,1,3,0,0,0,0,0,0,0
36857,Mr,Invoice,1,1,0,1,0,1,0,0,0,0,0,0,0,0
36859,Mrs,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,1,0
36860,Mr,Invoice,0,4,0,0,0,3,0,0,0,0,0,0,0,0
36861,Mrs,Cash,0,3,0,1,0,0,1,0,0,0,0,0,0,1
36862,Mr,Current Account,0,4,0,1,0,2,0,0,0,0,0,0,0,1
36863,Mrs,Current Account,0,3,0,0,0,0,0,0,1,0,0,0,0,0
36864,Mrs,Invoice,0,4,0,1,1,0,0,0,0,0,0,0,0,1
36865,Mrs,Current Account,0,5,0,1,1,1,0,0,0,0,0,0,0,0
36866,Mr,Cash,0,2,0,1,0,1,0,0,0,0,0,0,0,0
36867,Mr,Current Account,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36868,Mr,Cash,0,1,0,1,0,0,2,0,0,0,0,0,0,0
36869,Mr,Invoice,0,3,0,1,0,0,0,0,0,0,0,0,0,0
36870,Mrs,Current Account,0,3,0,0,0,0,0,0,0,0,0,0,0,0
36871,Mr,Cash,0,5,0,1,0,1,0,0,0,0,0,0,0,0
36872,Mr,Cash,0,1,0,1,0,0,0,0,0,0,0,0,0,0
36873,Company,Invoice,0,5,0,1,0,1,0,0,0,0,0,0,0,0
36874,Mr,Current Account,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36875,Mrs,Current Account,0,2,0,0,1,1,0,0,0,0,0,0,0,0
36876,Mr,Invoice,0,3,0,1,0,1,0,0,0,0,0,0,0,0
36877,Others,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0
36878,Mr,Invoice,1,1,0,1,1,0,2,0,0,0,0,0,0,0
36881,Mr,Current Account,1,1,0,1,0,0,0,0,0,0,0,0,0,0
36882,Mrs,Invoice,0,2,0,1,1,0,0,0,0,0,0,0,0,0
36883,Mrs,Invoice,0,5,0,1,0,3,0,0,0,0,0,0,0,0
36885,Mr,Invoice,1,1,0,1,0,1,0,0,0,0,0,0,0,0
36886,Mr,Cash,0,3,0,0,0,0,0,0,0,0,0,0,0,0
36887,Others,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,0,0
36888,Mrs,Cash,0,4,0,1,0,1,0,0,0,0,0,0,0,0
36889,Company,Credit Card,0,3,0,0,0,0,0,0,0,1,0,0,0,0
36890,Mr,Current Account,0,4,0,0,0,3,0,0,0,0,0,0,0,1
36891,Mr,Credit Card,0,4,0,1,0,0,0,0,0,0,0,0,0,0
36892,Others,Invoice,0,5,0,1,0,3,0,0,0,0,0,0,0,0
36893,Mr,Cash,0,2,0,1,0,1,0,0,0,0,0,0,0,0
36894,Others,Credit Card,0,5,0,0,0,0,0,0,0,0,0,0,0,0
36895,Others,Invoice,0,3,0,0,1,0,0,0,0,0,0,0,0,0
36896,Mr,Current Account,0,5,0,1,0,4,0,0,0,0,0,0,0,1
36897,Company,Invoice,1,2,0,1,0,3,0,0,0,0,0,0,0,0
36898,Mr,Invoice,0,5,0,1,0,4,0,0,0,0,0,0,0,0
36899,Others,Invoice,0,2,0,0,0,0,0,0,0,0,0,0,0,0
36900,Mrs,Invoice,1,1,0,1,1,0,1,0,0,0,0,0,0,0
36901,Mr,Credit Card,0,3,0,0,1,0,0,0,0,0,0,0,0,1
36902,Mr,Invoice,1,4,0,0,0,3,0,0,0,0,0,0,0,0
36903,Mrs,Cash,0,4,0,0,0,0,0,0,1,0,0,0,0,0
36904,Mr,Credit Card,0,2,0,0,0,0,0,0,0,0,0,0,0,0
36906,Others,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0
36907,Mr,Current Account,1,1,0,1,0,0,0,0,0,0,0,0,0,0
36908,Mrs,Current Account,0,3,0,0,0,0,0,0,0,0,0,0,0,0
36909,Mr,Current Account,0,4,0,0,0,2,0,0,0,0,0,0,1,0
36910,Mr,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0
36911,Mr,Current Account,0,2,0,0,1,0,0,0,0,0,0,1,0,0
36912,Mr,Invoice,1,1,0,1,0,3,0,0,0,0,0,0,0,0
36913,Mrs,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0
36914,Mrs,Credit Card,0,5,0,0,0,3,0,0,0,0,0,0,0,1
36915,Mrs,Credit Card,0,4,0,1,0,1,0,0,0,0,0,0,0,0
36916,Mr,Current Account,0,2,0,1,1,1,0,0,0,0,0,0,0,0
36917,Mr,Invoice,1,4,0,0,0,1,4,0,0,0,0,0,0,1
36918,Mr,Current Account,0,5,0,0,0,5,0,0,0,0,0,0,0,0
36919,Mr,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,1
36920,Mr,Credit Card,0,1,0,0,0,0,0,0,0,1,0,0,0,0
36921,Mrs,Current Account,0,3,0,0,0,0,0,0,0,0,0,0,0,0
36922,Mrs,Credit Card,0,3,0,1,0,0,0,0,0,0,0,0,0,0
36923,Mr,Cash,0,5,0,1,0,1,0,0,0,0,0,0,0,0
36924,Mrs,Invoice,0,3,0,0,0,0,2,0,0,0,0,0,0,0
36925,Mr,Invoice,0,5,0,0,0,3,0,0,0,0,0,0,0,0
36926,Mrs,Current Account,0,3,0,0,0,1,1,0,0,0,0,0,0,1
36927,Mr,Cash,0,3,0,1,0,0,0,0,0,0,0,0,0,0
36928,Others,Current Account,0,3,0,0,0,0,1,0,0,0,0,0,0,1
36929,Mr,Cash,0,2,0,0,0,1,0,0,0,0,0,0,0,0
36930,Mrs,Current Account,0,2,0,0,1,1,0,0,0,0,0,0,0,0
36931,Others,Current Account,0,4,0,1,0,2,0,0,0,0,0,0,0,0
36932,Others,Invoice,0,5,0,0,0,4,0,0,0,0,0,0,0,0
36934,Mrs,Current Account,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36935,Mrs,Current Account,1,1,0,1,0,2,0,0,0,0,0,0,0,0
36936,Mr,Credit Card,0,1,0,0,0,0,0,0,0,1,0,0,0,0
36937,Mr,Current Account,1,1,0,0,0,0,1,0,0,0,0,0,0,0
36939,Mrs,Cash,0,2,0,0,0,0,0,0,0,0,0,0,0,0
36940,Others,Current Account,0,4,0,1,0,3,0,0,0,0,0,0,0,0
36941,Mrs,Current Account,1,1,0,1,0,0,0,0,0,0,0,0,0,0
36942,Mr,Current Account,0,3,0,1,0,1,0,0,0,0,0,0,0,0
36944,Company,Current Account,0,4,0,0,0,2,1,0,0,0,0,0,0,0
36945,Mr,Cash,0,1,0,0,0,1,0,0,0,0,0,0,0,0
36946,Mr,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0
36947,Others,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,0,0
36950,Mr,Invoice,0,2,0,1,1,1,0,0,0,0,0,0,0,0
36951,Mr,Cash,0,4,0,1,0,2,0,0,0,0,0,0,0,0
36952,Mrs,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0
36953,Mrs,Invoice,0,5,0,1,0,0,1,1,0,0,0,0,0,1
36954,Mr,Credit Card,1,2,0,1,0,1,0,0,0,0,0,0,0,0
36957,Mr,Cash,0,1,0,1,0,0,1,0,0,0,0,0,0,0
36958,Mr,Invoice,0,2,0,0,0,0,0,0,0,1,0,0,0,0
36959,Mrs,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0
36960,Mr,Cash,0,2,0,1,0,0,2,0,0,0,0,0,0,0
36962,Mrs,Invoice,0,3,0,1,1,0,0,0,0,0,0,0,0,0
36963,Mrs,Invoice,1,1,0,1,1,2,0,0,0,0,0,0,0,0
36964,Mr,Cash,0,3,0,0,0,0,0,0,0,0,0,0,0,0
36965,Mrs,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0
36966,Mrs,Cash,0,4,0,1,0,1,0,0,0,0,0,0,0,0
36967,Mr,Invoice,0,3,0,1,0,0,0,0,0,0,0,0,0,0
36968,Others,Invoice,0,4,0,1,0,0,0,2,0,0,0,0,0,0
36969,Company,Current Account,0,4,0,1,0,1,0,0,0,0,0,0,0,0
36970,Mr,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0
36971,Mr,Credit Card,0,4,0,0,0,0,0,0,1,0,0,0,0,0
36972,Mrs,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0
36976,Company,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0
36977,Mr,Credit Card,0,2,0,0,0,0,0,0,0,0,0,0,0,0
36978,Mr,Invoice,0,5,0,0,0,3,0,0,0,0,0,0,0,0
36979,Mr,Invoice,0,4,0,0,0,0,1,0,0,0,0,0,0,0
36980,Mrs,Current Account,0,2,0,0,1,1,0,0,0,0,0,0,0,0
36981,Mr,Current Account,0,4,0,0,0,0,0,0,0,0,0,0,0,0
36982,Mr,Invoice,1,1,0,1,0,0,2,0,0,0,0,0,0,0
36983,Others,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,1
36984,Mr,Current Account,1,5,0,0,0,4,0,0,0,0,0,0,0,0
36985,Company,Invoice,1,1,0,1,0,1,0,0,0,0,0,0,0,0
36987,Company,Current Account,0,2,0,1,1,2,0,0,0,0,0,0,0,1
36988,Mrs,Invoice,0,3,0,1,0,1,0,0,0,0,0,0,0,0
36989,Company,Credit Card,0,3,0,1,0,0,0,0,0,0,0,1,0,0
36990,Mr,Invoice,0,3,0,1,0,0,0,0,0,0,0,0,0,1
36991,Mr,Current Account,0,4,0,1,0,1,0,0,0,0,0,0,0,0
36992,Company,Cash,0,5,0,1,0,0,0,0,0,0,0,0,0,0
36993,Mrs,Cash,0,4,0,1,0,5,0,0,0,0,0,0,0,0
36994,Mrs,Current Account,1,1,0,0,0,0,0,0,0,0,0,0,0,1
36995,Mr,Invoice,1,1,0,1,1,0,0,0,0,0,0,0,0,0
36996,Mr,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0
36997,Company,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,0
36999,Mr,Invoice,1,1,0,1,1,0,0,0,0,0,0,0,0,0
37000,Mrs,Invoice,0,2,0,0,0,0,0,0,0,0,0,0,0,0
37001,Mrs,Invoice,0,1,0,1,0,0,0,0,0,1,0,0,0,1
37002,Mr,Invoice,1,1,0,0,1,0,0,0,0,0,0,1,0,0
37003,Mr,Invoice,1,1,0,1,0,0,2,0,0,0,0,0,0,0
37004,Mr,Cash,0,5,0,1,0,1,0,0,0,0,0,0,0,1
37005,Others,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,1
37006,Mr,Invoice,1,2,0,1,0,4,0,0,0,0,0,0,0,1
37007,Mrs,Credit Card,0,2,0,0,1,0,0,0,0,0,0,0,0,0
37008,Mr,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,0
37010,Others,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,0,0
37012,Mr,Invoice,0,3,0,0,1,1,0,0,0,0,0,0,0,0
37013,Mrs,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0
37014,Mr,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0
37016,Mr,Current Account,0,5,0,0,0,1,1,0,0,0,0,0,0,0
37017,Mr,Invoice,0,1,0,0,1,0,0,0,0,0,0,0,0,0
37018,Mrs,Cash,0,4,0,1,0,2,0,0,0,0,0,0,0,1
37019,Others,Credit Card,0,2,0,0,0,0,0,0,0,0,0,0,0,1
37020,Mr,Current Account,0,2,0,1,1,0,0,0,0,0,0,0,0,0
37021,Mr,Cash,0,1,0,1,0,0,0,1,0,0,0,0,0,1
37022,Mr,Cash,0,1,0,0,0,0,1,0,0,0,0,0,0,0
37023,Mr,Current Account,0,3,0,0,0,0,0,0,0,0,0,0,0,0
37024,Mr,Credit Card,0,2,0,0,1,1,0,0,0,0,0,0,0,0
37025,Mr,Cash,0,4,0,1,0,1,2,0,0,0,0,0,0,0
37026,Company,Invoice,0,2,0,0,0,0,0,0,0,0,0,0,0,0
37027,Mr,Current Account,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37028,Mrs,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0
37029,Mrs,Credit Card,0,3,0,0,1,0,0,0,0,0,0,0,0,0
37030,Others,Invoice,0,3,0,1,1,0,0,0,0,0,0,0,0,0
37031,Company,Current Account,0,4,0,1,0,1,1,0,0,0,0,0,0,0
37032,Others,Cash,0,4,0,1,0,0,0,0,0,0,0,0,0,0
37033,Mrs,Current Account,0,4,0,1,0,1,0,0,0,0,0,0,0,1
37034,Mr,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0
37035,Mrs,Invoice,0,4,0,0,0,2,0,0,0,0,0,0,0,1
37036,Mrs,Credit Card,0,1,0,0,0,0,0,0,0,1,0,0,0,0
37037,Mr,Cash,0,3,0,1,0,0,3,0,0,0,0,0,0,0
37038,Mr,Invoice,0,4,0,1,0,0,0,0,0,0,0,0,0,0
37039,Others,Invoice,0,2,0,0,1,3,0,0,0,0,0,0,0,1
37041,Mrs,Cash,0,5,0,1,0,1,0,0,0,0,0,0,0,0
37042,Company,Current Account,0,4,0,0,0,0,0,0,0,0,0,0,0,0
37043,Mr,Current Account,0,3,0,1,1,0,0,1,0,0,0,0,0,0
37044,Company,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,0,1
37045,Mr,Current Account,0,2,0,1,1,1,0,0,0,0,0,0,0,1
37046,Others,Cash,0,1,0,0,0,0,2,0,0,0,0,0,0,1
37047,Mr,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0
37048,Mr,Invoice,1,3,0,0,0,0,0,0,0,0,0,0,0,1
